,股票代码,公司名称,营业收入,净利润,净资产收益率(%)
2109,002840,华统股份,39.92亿,9219万,12.03
2110,300623,捷捷微电,3.32亿,1.16亿,25.88
2111,600933,爱柯迪,18.12亿,4.83亿,29.96
2112,603499,翔港科技,2.85亿,4527万,19.22
2113,603386,广东骏亚,8.00亿,6044万,25.45
2114,300630,普利制药,2.48亿,6978万,25.21
2115,300662,科锐国际,8.68亿,6155万,21.83
2116,300541,先进数通,9.81亿,5951万,13.19
2117,603869,北部湾旅,9.20亿,1.70亿,11.33
2118,603838,四通股份,4.20亿,5982万,9.40
2119,603131,上海沪工,5.00亿,6926万,14.47
2120,603268,松发股份,3.51亿,3911万,7.10
2121,300374,恒通科技,8.30亿,5022万,6.40
2122,600909,华安证券,17.33亿,6.02亿,8.49
2123,002734,利民股份,11.60亿,1.13亿,12.18
2124,603008,喜临门,22.17亿,2.04亿,12.39
2125,300330,华虹计通,1.34亿,-2895万,-7.21
2126,300308,中际旭创,1.32亿,1005万,1.82
2127,002653,海思科,14.36亿,4.43亿,20.84
2128,300278,华昌达,22.63亿,1.16亿,7.67
2129,000736,中交地产,47.30亿,1.16亿,4.34
2130,000655,*ST金岭,6.26亿,-5.63亿,-19.46
2131,000538,云南白药,224亿,29.20亿,20.03
2132,600512,腾达建设,30.68亿,8447万,3.13
2133,600388,龙净环保,80.24亿,6.64亿,17.40
2134,600312,平高电气,88.70亿,12.20亿,15.29
2135,600156,华升股份,5.93亿,948万,1.35
2136,002484,江海股份,12.24亿,1.49亿,7.01
2137,300225,金力泰,7.90亿,7024万,8.29
2138,300245,天玑科技,4.17亿,5777万,8.17
2139,002128,露天煤业,55.01亿,8.24亿,9.00
2140,601003,柳钢股份,267亿,1.96亿,4.33
2141,601177,杭齿前进,15.43亿,730万,0.45
2142,002172,澳洋科技,48.76亿,2.59亿,21.84
2143,002146,荣盛发展,306亿,41.48亿,18.74
2144,000609,中迪投资,1.31亿,1.33亿,9.83
2145,600838,上海九百,8998万,1.83亿,15.04
2146,000568,泸州老窖,86.27亿,19.57亿,18.12
2147,600746,江苏索普,6.23亿,2178万,5.09
2148,600743,华远地产,76.08亿,7.41亿,13.73
2149,600120,浙江东方,58.37亿,7.34亿,11.64
2150,600256,广汇能源,41.94亿,2.06亿,1.86
2151,000070,特发信息,46.12亿,1.96亿,11.90
2152,600586,金晶科技,33.57亿,3783万,0.95
2153,000811,冰轮环境,30.70亿,3.06亿,13.67
2154,600501,航天晨光,31.83亿,1462万,0.66
2155,600415,小商品城,70.38亿,10.60亿,10.81
2156,600162,香江控股,54.10亿,6.90亿,13.30
2157,000780,平庄能源,21.67亿,-3.24亿,-7.71
2158,002926,华西证券,27.10亿,16.66亿,14.93
2159,603229,奥翔药业,1.99亿,5733万,26.45
2160,603365,水星家纺,19.77亿,1.98亿,24.36
2161,603387,基蛋生物,3.69亿,1.38亿,43.15
2162,300572,安车检测,3.18亿,4903万,16.61
2163,603868,飞科电器,33.64亿,6.13亿,34.30
2164,002800,天顺股份,5.50亿,3543万,10.13
2165,603997,继峰股份,14.66亿,2.50亿,17.51
2166,600023,浙能电力,392亿,62.22亿,10.85
2167,002690,美亚光电,9.01亿,3.09亿,15.78
2168,002376,新北洋,16.35亿,2.27亿,10.55
2169,000929,兰州黄河,6.77亿,-2509万,-3.38
2170,002494,华斯股份,5.02亿,1507万,1.00
2171,002433,太安堂,30.75亿,2.43亿,5.38
2172,002361,神剑股份,14.13亿,1.69亿,9.49
2173,002388,新亚制程,8.14亿,1089万,1.87
2174,002664,长鹰信质,17.80亿,2.31亿,14.53
2175,300212,易华录,22.49亿,1.41亿,5.65
2176,002381,双箭股份,10.72亿,5390万,3.36
2177,002359,北讯集团,9.40亿,-4842万,-5.28
2178,300310,宜通世纪,18.21亿,1.71亿,8.75
2179,002255,海陆重工,10.66亿,7535万,3.30
2180,002436,兴森科技,29.40亿,1.93亿,8.50
2181,002364,中恒电气,8.91亿,1.58亿,9.95
2182,300284,苏交科,42.01亿,3.79亿,13.36
2183,300271,华宇软件,18.20亿,2.72亿,16.37
2184,002116,中国海诚,44.73亿,1.34亿,11.91
2185,002058,威尔泰,9969万,524万,2.83
2186,002626,金达威,16.63亿,3.00亿,17.01
2187,000526,紫光学大,13.07亿,-9868万,-103.41
2188,000525,红太阳,35.38亿,1.26亿,2.70
2189,000610,西安旅游,8.00亿,1071万,1.35
2190,000561,烽火电子,11.19亿,8824万,8.27
2191,000881,中广核技,30.23亿,3.12亿,23.03
2192,002031,巨轮智能,8.18亿,3155万,1.06
2193,002025,航天电器,22.56亿,2.61亿,12.71
2194,600715,文投控股,22.52亿,6.01亿,14.15
2195,600122,宏图高科,205亿,4.47亿,5.57
2196,600375,华菱星马,40.47亿,7555万,2.84
2197,600470,六国化工,44.57亿,-1.25亿,-2.99
2198,600230,沧州大化,29.44亿,3.71亿,28.11
2199,600019,宝钢股份,2464亿,90.76亿,6.25
2200,000158,常山北明,110亿,3.50亿,6.27
2201,000059,华锦股份,291亿,18.03亿,19.11
2202,002043,兔宝宝,26.77亿,2.60亿,17.57
2203,600352,浙江龙盛,124亿,20.29亿,13.76
2204,600596,新安股份,68.02亿,7756万,1.95
2205,000826,启迪桑德,69.17亿,10.81亿,15.79
2206,600557,康缘药业,30.00亿,3.74亿,12.55
2207,000935,四川双马,22.38亿,8454万,3.16
2208,600368,五洲交通,12.90亿,2.22亿,7.47
2209,300498,温氏股份,594亿,118亿,43.48
2210,300595,欧普康视,2.35亿,1.14亿,38.56
2211,603501,韦尔股份,21.61亿,1.42亿,19.53
2212,300589,江龙船艇,4.16亿,3684万,24.34
2213,603058,永吉股份,3.28亿,9374万,16.71
2214,603955,大千生态,5.98亿,6966万,10.49
2215,002846,英联股份,3.40亿,5542万,21.09
2216,603823,百合花,13.59亿,1.40亿,20.95
2217,603637,镇海股份,3.05亿,6031万,16.93
2218,001965,招商公路,50.53亿,29.39亿,10.76
2219,603516,淳中科技,2.19亿,8134万,42.86
2220,603161,科华控股,7.35亿,1.00亿,19.51
2221,603356,华菱精工,5.71亿,6391万,23.73
2222,603466,风语筑,12.27亿,1.13亿,21.76
2223,603289,泰瑞机器,5.12亿,7364万,17.28
2224,300627,华测导航,4.82亿,1.02亿,37.24
2225,603708,家家悦,108亿,2.51亿,23.16
2226,300558,贝达药业,10.35亿,3.69亿,32.88
2227,300556,丝路视觉,4.16亿,2707万,9.71
2228,603737,三棵树,19.48亿,1.34亿,16.70
2229,603598,引力传媒,17.32亿,3303万,5.75
2230,603036,如通股份,2.13亿,6620万,10.63
2231,002811,亚泰国际,16.64亿,8093万,10.51
2232,603909,合诚股份,2.90亿,5784万,13.20
2233,300443,金雷风电,6.36亿,2.10亿,18.00
2234,603318,派思股份,3.91亿,2343万,5.07
2235,603369,今世缘,25.62亿,7.58亿,17.43
2236,300371,汇中股份,2.14亿,5292万,10.03
2237,300341,麦迪电气,7.32亿,1.14亿,12.26
2238,300316,晶盛机电,10.91亿,2.04亿,9.70
2239,300314,戴维医疗,2.65亿,6217万,8.62
2240,300241,瑞丰光电,11.79亿,5000万,5.22
2241,002683,宏大爆破,32.12亿,6263万,2.49
2242,300263,隆华节能,8.12亿,1525万,0.63
2243,002508,老板电器,57.95亿,12.07亿,33.38
2244,002426,胜利精密,135亿,4.29亿,7.87
2245,300325,德威新材,15.81亿,7602万,5.79
2246,002395,双象股份,10.56亿,3555万,4.31
2247,300057,万顺股份,22.36亿,7569万,3.30
2248,002354,天神娱乐,16.75亿,5.47亿,10.24
2249,601515,东风股份,23.42亿,5.67亿,16.07
2250,300238,冠昊生物,3.13亿,5696万,7.19
2251,001696,宗申动力,46.90亿,2.91亿,7.98
2252,300616,尚品宅配,40.26亿,2.56亿,35.20
2253,002837,英维克,5.18亿,7181万,28.56
2254,300683,海特生物,7.71亿,1.57亿,23.62
2255,002890,弘宇股份,2.82亿,3777万,13.36
2256,300140,中环装备,13.16亿,9017万,7.45
2257,603817,海峡环保,3.30亿,9650万,10.98
2258,300699,光威复材,6.33亿,1.99亿,15.19
2259,300539,横河模具,3.99亿,3754万,14.37
2260,300552,万集科技,6.36亿,6935万,14.54
2261,300196,长海股份,17.68亿,2.58亿,14.90
2262,002312,三泰控股,10.39亿,-13.04亿,-34.64
2263,300164,通源石油,4.00亿,2197万,1.59
2264,002313,日海智能,27.07亿,6747万,3.45
2265,002638,勤上股份,8.43亿,-4.27亿,-8.42
2266,002474,榕基软件,7.03亿,2485万,1.80
2267,002353,杰瑞股份,28.34亿,1.21亿,1.54
2268,002099,海翔药业,24.34亿,2.25亿,5.79
2269,002062,宏润建设,87.98亿,2.33亿,9.53
2270,002320,海峡股份,7.75亿,1.38亿,5.10
2271,000510,金路集团,15.34亿,5807万,7.48
2272,000702,正虹科技,12.30亿,202万,0.44
2273,000547,航天发展,20.42亿,2.44亿,4.58
2274,000540,中天金融,196亿,29.39亿,21.90
2275,002029,七匹狼,26.40亿,2.67亿,5.24
2276,600693,东百集团,30.10亿,1.01亿,5.42
2277,600692,亚通股份,9.25亿,4712万,7.72
2278,600792,云煤能源,33.75亿,4854万,1.65
2279,000981,银亿股份,98.39亿,6.82亿,5.57
2280,600084,中葡股份,2.65亿,1273万,0.52
2281,600563,法拉电子,15.21亿,3.90亿,19.51
2282,002051,中工国际,80.66亿,12.80亿,19.55
2283,300598,诚迈科技,5.06亿,5056万,19.89
2284,601360,三六零,99.04亿,18.72亿,9.80
2285,603733,仙鹤股份,21.96亿,2.12亿,13.45
2286,002920,德赛西威,56.78亿,5.90亿,55.63
2287,600901,江苏租赁,18.10亿,8.24亿,16.45
2288,603348,文灿股份,12.17亿,1.55亿,16.59
2289,002900,哈三联,7.61亿,1.75亿,22.69
2290,002803,吉宏股份,5.70亿,4300万,12.85
2291,300420,五洋停车,6.07亿,7269万,7.51
2292,601366,利群股份,103亿,3.62亿,14.03
2293,002758,华通医药,12.58亿,4016万,7.41
2294,300547,川环科技,5.11亿,8433万,21.29
2295,002760,凤形股份,3.07亿,1023万,1.79
2296,300466,赛摩电气,3.31亿,5646万,7.61
2297,300441,鲍斯股份,5.66亿,7061万,9.17
2298,603005,晶方科技,5.12亿,5275万,3.18
2299,300087,荃银高科,7.57亿,3068万,4.83
2300,002587,奥拓电子,4.57亿,8628万,13.88
2301,002537,海联金汇,26.34亿,2.33亿,7.74
2302,002338,奥普光电,3.42亿,5262万,7.10
2303,002578,闽发铝业,10.42亿,1767万,1.80
2304,002551,尚荣医疗,19.46亿,1.14亿,7.20
2305,002518,科士达,17.50亿,2.96亿,16.07
2306,300121,阳谷华泰,12.40亿,1.57亿,27.24
2307,002451,摩恩电气,5.01亿,870万,1.30
2308,300074,华平股份,3.42亿,7072万,6.48
2309,300066,三川智慧,6.95亿,1.34亿,9.47
2310,002398,建研集团,13.85亿,1.67亿,8.12
2311,601011,宝泰隆,17.98亿,9334万,2.17
2312,002583,海能达,34.36亿,4.02亿,12.83
2313,002174,游族网络,25.30亿,5.88亿,24.12
2314,002173,创新医疗,7.63亿,1.15亿,3.56
2315,002118,紫鑫药业,8.20亿,1.63亿,5.20
2316,300149,量子生物,2.59亿,6498万,8.74
2317,601126,四方股份,31.39亿,2.96亿,7.86
2318,300172,中电环保,6.48亿,1.09亿,10.28
2319,000528,柳工,70.05亿,4926万,0.56
2320,000430,张家界,5.92亿,6116万,9.60
2321,000612,焦作万方,39.26亿,9922万,2.14
2322,600855,航天长峰,11.33亿,5774万,6.58
2323,000697,炼石有色,1265万,-3804万,-2.63
2324,000572,海马汽车,142亿,2.30亿,3.10
2325,300150,世纪瑞尔,4.70亿,9078万,5.97
2326,600738,兰州民百,13.70亿,1.82亿,8.98
2327,002009,天奇股份,24.37亿,1.04亿,5.77
2328,600695,绿庭投资,5022万,5307万,7.13
2329,600105,永鼎股份,25.79亿,2.51亿,10.48
2330,600782,新钢股份,305亿,4.99亿,6.03
2331,600768,宁波富邦,7.57亿,1831万,33.16
2332,600763,通策医疗,8.79亿,1.36亿,18.17
2333,600521,华海药业,40.93亿,5.01亿,12.71
2334,600066,宇通客车,359亿,40.44亿,31.24
2335,600063,皖维高新,35.43亿,1.10亿,3.01
2336,000090,天健集团,62.09亿,4.47亿,7.27
2337,000060,中金岭南,151亿,3.23亿,4.31
2338,600021,上海电力,168亿,10.91亿,8.22
2339,600598,北大荒,30.95亿,7.35亿,12.91
2340,600558,大西洋,16.82亿,4444万,2.41
2341,600391,航发科技,21.26亿,4255万,2.42
2342,600380,健康元,97.22亿,4.51亿,9.31
2343,000902,新洋丰,82.76亿,5.63亿,11.53
2344,600171,上海贝岭,5.09亿,3785万,2.05
2345,002500,山西证券,23.46亿,4.68亿,3.78
2346,300568,星源材质,5.06亿,1.55亿,24.75
2347,603811,诚意药业,3.21亿,6817万,26.42
2348,603876,鼎胜新材,70.89亿,3.34亿,17.16
2349,603773,沃格光电,3.12亿,7473万,15.73
2350,603912,佳力图,4.20亿,5845万,24.20
2351,603659,璞泰来,16.77亿,3.54亿,43.11
2352,002887,绿茵生态,6.85亿,1.72亿,27.19
2353,300685,艾德生物,2.53亿,6703万,24.43
2354,300620,光库科技,1.76亿,4956万,28.79
2355,603559,中通国脉,4.94亿,4254万,13.11
2356,300538,同益股份,8.41亿,2791万,11.01
2357,002765,蓝黛传动,11.61亿,1.29亿,12.54
2358,603026,石大胜华,37.91亿,1.70亿,11.86
2359,603444,吉比特,13.05亿,5.85亿,78.90
2360,603602,纵横通信,5.11亿,5371万,18.32
2361,300492,山鼎设计,1.58亿,2016万,6.88
2362,300424,航新科技,4.25亿,5986万,7.08
2363,300529,健帆生物,5.44亿,2.02亿,24.08
2364,603608,天创时尚,15.48亿,1.17亿,8.41
2365,603383,顶点软件,2.05亿,7048万,16.14
2366,300430,诚益通,3.73亿,5374万,8.50
2367,603010,万盛股份,12.27亿,1.50亿,15.21
2368,002851,麦格米特,11.54亿,1.10亿,17.27
2369,300400,劲拓股份,3.28亿,5211万,12.84
2370,002738,中矿资源,3.59亿,5341万,9.25
2371,300401,花园生物,3.29亿,4377万,5.98
2372,002535,林州重机,14.51亿,-396万,-0.12
2373,002083,孚日股份,43.75亿,3.78亿,12.13
2374,000025,特力A,3.24亿,2719万,3.08
2375,600243,青海华鼎,9.56亿,-6605万,-3.73
2376,600469,风神股份,73.25亿,8455万,3.78
2377,300192,科斯伍德,4.90亿,3600万,5.17
2378,300154,瑞凌股份,5.45亿,7325万,4.77
2379,002593,日上集团,14.15亿,6884万,3.89
2380,300106,西部牧业,6.65亿,-5221万,-5.50
2381,300334,津膜科技,7.49亿,4740万,3.63
2382,300073,当升科技,13.35亿,9929万,7.69
2383,300056,三维丝,9.48亿,-1.13亿,-9.84
2384,002630,华西能源,34.01亿,2.05亿,6.84
2385,300227,光韵达,3.12亿,1619万,4.26
2386,002059,云南旅游,14.63亿,6449万,3.80
2387,600161,天坛生物,21.38亿,2.57亿,11.56
2388,603776,永安行,7.74亿,1.16亿,23.86
2389,603385,惠达卫浴,22.77亿,2.10亿,10.94
2390,002858,力盛赛车,2.41亿,3267万,15.78
2391,300742,越博动力,6.54亿,8187万,18.83
2392,300743,天地数码,3.39亿,4143万,36.36
2393,603060,国检集团,6.65亿,1.16亿,25.49
2394,603126,中材节能,14.97亿,1.30亿,9.08
2395,002460,赣锋锂业,28.44亿,4.64亿,21.76
2396,002365,永安药业,5.49亿,6230万,5.43
2397,002324,普利特,31.58亿,2.78亿,14.16
2398,300252,金信诺,20.16亿,1.95亿,17.58
2399,300044,赛为智能,10.02亿,1.01亿,12.79
2400,002561,徐家汇,21.01亿,2.41亿,12.07
2401,002314,南山控股,49.86亿,5.27亿,8.75
2402,002289,宇顺电子,13.01亿,2985万,5.10
2403,601933,永辉超市,492亿,12.42亿,8.50
2404,300215,电科院,5.53亿,7067万,4.64
2405,002471,中超控股,62.17亿,1.12亿,6.35
2406,002430,杭氧股份,49.44亿,-2.83亿,-8.02
2407,002368,太极股份,52.19亿,3.02亿,11.77
2408,002285,世联行,62.70亿,7.47亿,19.47
2409,601558,ST锐电,9.45亿,-30.99亿,-113.68
2410,300213,佳讯飞鸿,10.48亿,1.03亿,10.07
2411,002148,北纬科技,3.94亿,7883万,7.51
2412,002152,广电运通,44.24亿,8.44亿,11.82
2413,002109,兴化股份,20.38亿,2808万,0.73
2414,002184,海得控制,17.48亿,1343万,1.37
2415,002140,东华科技,16.73亿,8180万,4.07
2416,000531,穗恒运A,26.35亿,5.73亿,15.22
2417,000516,国际医学,39.31亿,2.02亿,5.93
2418,600861,北京城乡,27.20亿,8564万,3.65
2419,000623,吉林敖东,27.37亿,16.66亿,9.43
2420,600856,中天能源,36.35亿,4.35亿,20.80
2421,600846,同济科技,31.58亿,1.82亿,9.86
2422,000544,中原环保,9.37亿,2.98亿,6.55
2423,000860,顺鑫农业,112亿,4.13亿,7.09
2424,600718,东软集团,77.35亿,18.51亿,26.76
2425,002032,苏泊尔,119亿,10.77亿,22.79
2426,002030,达安基因,16.13亿,1.07亿,7.71
2427,600973,宝胜股份,151亿,2.66亿,11.03
2428,002024,苏宁易购,1486亿,7.04亿,1.41
2429,002019,亿帆医药,35.05亿,7.05亿,22.02
2430,002016,世荣兆业,14.33亿,9363万,5.37
2431,600135,乐凯胶片,14.21亿,4114万,2.53
2432,600689,上海三毛,11.51亿,9249万,24.49
2433,600131,岷江水电,11.37亿,1.64亿,16.80
2434,600121,郑州煤电,94.94亿,-6.28亿,-20.03
2435,600106,重庆路桥,3.05亿,2.95亿,8.80
2436,600085,同仁堂,121亿,9.33亿,12.51
2437,600833,第一医药,15.19亿,4603万,6.12
2438,600350,山东高速,84.61亿,30.89亿,12.93
2439,600329,中新药业,62.43亿,4.24亿,10.30
2440,600760,中航沈飞,179亿,5.63亿,13.53
2441,600757,长江传媒,138亿,5.92亿,11.22
2442,600684,珠江实业,41.01亿,3.33亿,13.71
2443,600343,航天动力,18.04亿,2966万,1.35
2444,000993,闽东电力,6.45亿,2633万,1.74
2445,000978,桂林旅游,4.86亿,599万,0.41
2446,000969,安泰科技,39.21亿,7903万,1.79
2447,600300,维维股份,44.64亿,7013万,2.64
2448,002002,鸿达兴业,61.58亿,8.18亿,23.62
2449,600990,四创电子,39.83亿,2.16亿,13.48
2450,600493,凤竹纺织,7.62亿,5642万,8.49
2451,600667,太极实业,96.16亿,2.33亿,6.79
2452,600647,同达创业,7560万,8061万,25.32
2453,600630,龙头股份,42.50亿,2078万,1.23
2454,600278,东方创业,156亿,1.49亿,5.05
2455,600248,延长化建,36.26亿,1.23亿,6.56
2456,600081,东风科技,52.24亿,1.17亿,10.47
2457,600078,澄星股份,32.68亿,6007万,3.32
2458,600073,上海梅林,138亿,2.56亿,8.32
2459,600061,国投资本,107亿,31.12亿,9.44
2460,600056,中国医药,259亿,9.50亿,15.97
2461,600006,东风汽车,160亿,2.19亿,3.39
2462,000404,华意压缩,69.65亿,2.52亿,10.77
2463,000089,深圳机场,30.36亿,5.62亿,5.38
2464,600616,金枫酒业,10.75亿,6730万,3.40
2465,600615,丰华股份,1.05亿,926万,1.92
2466,600605,汇通能源,21.49亿,2482万,4.38
2467,600439,瑞贝卡,18.11亿,1.72亿,7.14
2468,600499,科达洁能,43.80亿,3.03亿,7.24
2469,600466,蓝光发展,213亿,8.96亿,9.86
2470,600428,中远海特,58.83亿,5026万,0.56
2471,000958,东方能源,25.03亿,2.84亿,11.46
2472,000927,一汽夏利,20.25亿,1.62亿,10.04
2473,600369,西南证券,36.32亿,9.18亿,4.84
2474,000890,法尔胜,19.07亿,1.41亿,10.91
2475,600222,太龙药业,9.53亿,402万,0.27
2476,600200,江苏吴中,39.89亿,7200万,3.49
2477,000800,一汽轿车,227亿,-9.54亿,-11.64
2478,000792,盐湖股份,104亿,3.41亿,1.44
2479,600812,华北制药,80.82亿,5442万,1.03
2480,601901,方正证券,77.60亿,25.69亿,7.31
2481,601377,兴业证券,75.89亿,20.46亿,6.89
2482,600917,重庆燃气,54.89亿,3.71亿,10.45
2483,300639,凯普生物,3.98亿,7609万,16.88
2484,603717,天域生态,8.26亿,1.10亿,20.14
2485,300629,新劲刚,2.45亿,2682万,13.52
2486,603578,三星新材,2.74亿,4771万,20.29
2487,603337,杰克股份,18.57亿,2.20亿,24.14
2488,603156,养元饮品,89.00亿,27.41亿,46.73
2489,603228,景旺电子,32.83亿,5.37亿,34.39
2490,603928,兴业股份,8.21亿,1.03亿,18.39
2491,603990,麦迪科技,2.41亿,4521万,21.60
2492,300719,安达维尔,3.98亿,9118万,27.04
2493,603357,设计总院,9.67亿,1.96亿,28.26
2494,603725,天安新材,8.60亿,7188万,19.00
2495,300633,开立医疗,7.19亿,1.30亿,20.52
2496,601128,常熟银行,44.75亿,10.41亿,11.91
2497,603639,海利尔,10.26亿,1.46亿,23.87
2498,603029,天鹅股份,2.52亿,2814万,4.43
2499,603377,东方时尚,11.55亿,2.46亿,16.98
2500,601968,宝钢包装,40.01亿,989万,0.49
2501,002762,金发拉比,3.85亿,7276万,8.44
2502,603901,永创智能,10.05亿,8868万,10.35
2503,002742,三圣股份,15.13亿,1.18亿,9.37
2504,300437,清水源,4.79亿,4524万,6.73
2505,603788,宁波高发,8.61亿,1.57亿,20.72
2506,002798,帝欧家居,4.27亿,5063万,10.06
2507,000333,美的集团,1598亿,147亿,26.88
2508,300353,东土科技,6.62亿,1.23亿,7.62
2509,300375,鹏翎股份,10.88亿,1.57亿,13.29
2510,002725,跃岭股份,6.43亿,4531万,5.06
2511,002799,环球印务,3.88亿,2680万,6.42
2512,603006,联明股份,9.23亿,1.29亿,16.70
2513,300342,天银机电,6.54亿,1.65亿,15.62
2514,000722,湖南发展,2.82亿,1.40亿,5.31
2515,300273,和佳股份,9.19亿,8923万,3.89
2516,000016,深康佳A,203亿,9567万,3.35
2517,600713,南京医药,267亿,1.80亿,7.31
2518,000785,武汉中商,40.11亿,204万,0.26
2519,600561,江西长运,26.16亿,-9764万,-6.70
2520,600141,兴发集团,145亿,1.02亿,1.88
2521,600076,康欣新材,13.08亿,3.84亿,14.05
2522,002187,广百股份,65.26亿,1.58亿,6.20
2523,002134,天津普林,3.69亿,-9883万,-20.89
2524,002612,朗姿股份,13.68亿,1.64亿,6.90
2525,600455,博通股份,1.62亿,-999万,-7.73
2526,002598,山东章鼓,4.81亿,5586万,7.48
2527,300244,迪安诊断,38.24亿,2.63亿,13.63
2528,300259,新天科技,5.06亿,1.05亿,9.76
2529,300324,旋极信息,21.89亿,3.77亿,17.92
2530,300190,维尔利,7.73亿,9275万,4.08
2531,300147,香雪制药,18.62亿,6602万,1.94
2532,300194,福安药业,12.97亿,2.22亿,7.72
2533,300223,北京君正,1.12亿,705万,0.65
2534,002532,新界泵业,13.18亿,1.17亿,9.36
2535,300305,裕兴股份,5.20亿,7224万,5.31
2536,300128,锦富技术,29.73亿,3820万,1.71
2537,300110,华仁药业,12.49亿,2395万,1.62
2538,601000,唐山港,65.28亿,13.14亿,11.94
2539,002408,齐翔腾达,58.75亿,5.02亿,8.67
2540,002421,达实智能,24.57亿,2.75亿,10.31
2541,300019,硅宝科技,6.52亿,9064万,13.54
2542,002303,美盈森,22.19亿,2.23亿,8.26
2543,300018,中元股份,3.59亿,1.07亿,7.75
2544,002367,康力电梯,33.14亿,4.24亿,15.10
2545,002533,金杯电工,31.25亿,1.69亿,7.97
2546,300222,科大智能,17.34亿,2.77亿,11.17
2547,601618,中国中冶,2196亿,53.76亿,9.30
2548,603002,宏昌电子,9.10亿,2668万,2.64
2549,002334,英威腾,13.24亿,6807万,3.90
2550,002428,云南锗业,2.98亿,-1.03亿,-6.73
2551,601717,郑煤机,36.29亿,6200万,0.64
2552,002480,新筑股份,15.20亿,1870万,0.81
2553,300115,长盈精密,61.19亿,6.84亿,18.76
2554,002238,天威视讯,16.93亿,3.05亿,11.72
2555,601186,中国铁建,6293亿,140亿,11.55
2556,002241,歌尔股份,193亿,16.51亿,16.30
2557,601238,广汽集团,494亿,62.88亿,15.39
2558,300229,拓尔思,6.80亿,1.37亿,8.74
2559,601992,金隅集团,477亿,26.87亿,6.72
2560,002166,莱茵生物,5.71亿,6966万,8.54
2561,002423,中原特钢,8.74亿,520万,0.28
2562,601390,中国中铁,6434亿,125亿,9.57
2563,601028,玉龙股份,18.15亿,-6.40亿,-28.02
2564,002248,华东数控,1.68亿,-2.33亿,-30.79
2565,601800,中国交建,4317亿,167亿,11.73
2566,002114,罗平锌电,10.04亿,8291万,9.66
2567,002211,宏达新材,6.83亿,1104万,1.43
2568,002396,星网锐捷,56.88亿,3.19亿,11.62
2569,601918,新集能源,54.04亿,2.42亿,5.48
2570,002076,雪莱特,8.13亿,4050万,4.11
2571,002208,合肥城建,26.27亿,1.09亿,6.83
2572,601727,上海电气,885亿,23.97亿,5.25
2573,601107,四川成渝,82.66亿,10.47亿,8.10
2574,300026,红日药业,38.67亿,6.59亿,11.84
2575,002302,西部建设,115亿,3.16亿,7.64
2576,000677,恒天海龙,4.86亿,452万,1.69
2577,000502,绿景控股,3.00亿,3211万,16.36
2578,600889,南京化纤,16.65亿,9083万,6.32
2579,600885,宏发股份,50.83亿,5.82亿,18.13
2580,600875,东方电气,333亿,-17.84亿,-8.07
2581,601601,中国太保,2670亿,121亿,9.10
2582,000698,沈阳化工,88.47亿,3.40亿,8.40
2583,000686,东北证券,44.82亿,13.15亿,9.36
2584,000559,万向钱潮,108亿,8.34亿,19.52
2585,000551,创元科技,22.82亿,4977万,3.69
2586,000541,佛山照明,33.66亿,10.72亿,21.40
2587,000875,吉电股份,44.05亿,1300万,0.34
2588,600750,江中药业,15.62亿,3.80亿,15.29
2589,600735,新华锦,13.04亿,5565万,7.64
2590,600724,宁波富达,55.59亿,1.27亿,5.05
2591,002017,东信和平,14.97亿,8171万,9.53
2592,600022,山东钢铁,501亿,-6.00亿,-3.64
2593,600707,彩虹股份,3.37亿,-2.73亿,-19.10
2594,601991,大唐发电,591亿,-26.23亿,-6.45
2595,600125,铁龙物流,63.12亿,2.42亿,4.89
2596,600115,东方航空,986亿,45.08亿,10.85
2597,600104,上汽集团,7564亿,320亿,17.51
2598,600101,明星电力,13.84亿,8354万,4.32
2599,600805,悦达投资,15.49亿,1.10亿,1.72
2600,600803,新奥股份,63.96亿,5.19亿,11.65
2601,600784,鲁银投资,29.92亿,4172万,2.75
2602,600775,南京熊猫,37.03亿,1.19亿,3.67
2603,600769,祥龙电业,2234万,179万,4.13
2604,600767,ST运盛,9428万,-5688万,-22.00
2605,002490,山东墨龙,15.31亿,-6.12亿,-28.80
2606,600754,锦江股份,106亿,6.95亿,6.94
2607,600685,中船防务,233亿,7122万,0.69
2608,600576,祥源文化,7.17亿,1.09亿,6.14
2609,000970,中科三环,35.41亿,3.17亿,7.91
2610,600452,涪陵电力,16.65亿,1.68亿,22.23
2611,600249,两面针,15.62亿,2690万,1.31
2612,600663,陆家嘴,128亿,26.49亿,12.13
2613,600658,电子城,15.16亿,4.20亿,9.73
2614,600643,爱建集团,16.05亿,6.21亿,10.23
2615,600259,广晟有色,41.62亿,2632万,4.02
2616,600258,首旅酒店,65.23亿,2.11亿,12.78
2617,600252,中恒集团,16.70亿,4.89亿,9.53
2618,600235,民丰特纸,14.68亿,1255万,1.00
2619,600068,葛洲坝,1003亿,33.95亿,14.78
2620,600059,古越龙山,15.35亿,1.22亿,3.19
2621,600016,民生银行,1552亿,478亿,15.13
2622,600008,首创股份,79.12亿,6.11亿,6.76
2623,601866,中远海发,160亿,3.69亿,1.27
2624,000151,中成股份,17.67亿,1.01亿,10.09
2625,002049,紫光国微,14.19亿,3.36亿,11.09
2626,002037,久联发展,33.85亿,6194万,3.09
2627,601988,中国银行,4836亿,1646亿,12.58
2628,601328,交通银行,1932亿,672亿,12.22
