,股票代码,公司名称,营业收入,净利润,净资产收益率(%)
2121,002866,传艺科技,4.02亿,6066万,23.80
2122,300558,贝达药业,9.15亿,3.45亿,48.72
2123,300428,四通新材,7.46亿,6213万,11.71
2124,601900,南方传媒,46.02亿,3.77亿,17.74
2125,002771,真视通,7.09亿,6004万,14.96
2126,300532,今天国际,5.07亿,6230万,17.73
2127,300141,和顺电气,3.01亿,2260万,3.29
2128,300254,仟源医药,6.84亿,2290万,3.40
2129,300043,星辉娱乐,16.73亿,3.52亿,17.23
2130,300015,爱尔眼科,31.66亿,4.28亿,19.64
2131,002507,涪陵榨菜,9.31亿,1.57亿,12.85
2132,002863,今飞凯达,21.32亿,5748万,11.84
2133,603393,新天然气,9.50亿,2.00亿,32.82
2134,603668,天马科技,8.09亿,6605万,18.36
2135,002865,钧达股份,7.66亿,4608万,9.62
2136,300541,先进数通,11.21亿,6096万,19.37
2137,002131,利欧股份,43.92亿,2.25亿,10.72
2138,300049,福瑞股份,6.04亿,9169万,8.29
2139,000531,穗恒运A,22.26亿,4.50亿,13.55
2140,000609,中迪投资,4.55亿,2280万,1.76
2141,000688,建新矿业,10.91亿,2.88亿,21.40
2142,002029,七匹狼,24.86亿,2.73亿,5.57
2143,600763,通策医疗,7.63亿,1.24亿,17.92
2144,600685,中船防务,255亿,9832万,0.99
2145,000993,闽东电力,9.10亿,2291万,1.54
2146,600980,北矿科技,4.12亿,3775万,8.18
2147,600651,飞乐音响,50.72亿,3.76亿,12.16
2148,600037,歌华有线,25.68亿,6.73亿,8.99
2149,600000,浦发银行,1466亿,506亿,18.82
2150,000060,中金岭南,170亿,2.01亿,2.82
2151,601988,中国银行,4743亿,1708亿,14.53
2152,600621,华鑫股份,3.65亿,1.30亿,13.14
2153,600428,中远海特,68.41亿,1.46亿,2.21
2154,000927,一汽夏利,34.04亿,1805万,1.18
2155,600391,航发科技,20.28亿,3163万,1.88
2156,600383,金地集团,328亿,32.00亿,9.86
2157,001896,豫能控股,36.56亿,5.60亿,19.29
2158,600222,太龙药业,10.17亿,556万,0.40
2159,600207,安彩高科,17.68亿,1860万,2.37
2160,600188,兖州煤业,690亿,8.60亿,2.51
2161,000008,神州高铁,12.95亿,1.86亿,7.02
2162,000800,一汽轿车,267亿,5295万,0.61
2163,002051,中工国际,81.20亿,10.51亿,18.87
2164,603799,华友钴业,40.29亿,-2.46亿,-9.97
2165,002841,视源股份,59.96亿,3.54亿,54.65
2166,300459,金科文化,5.06亿,4848万,9.06
2167,603369,今世缘,24.25亿,6.85亿,17.94
2168,603005,晶方科技,5.76亿,1.13亿,6.95
2169,000722,湖南发展,2.76亿,1.29亿,5.12
2170,002587,奥拓电子,2.93亿,2142万,3.56
2171,002400,省广集团,96.29亿,5.48亿,23.53
2172,600713,南京医药,248亿,1.57亿,7.06
2173,600635,大众公用,45.71亿,4.61亿,9.03
2174,300265,通光线缆,11.81亿,1.02亿,11.83
2175,002455,百川股份,22.96亿,6013万,7.45
2176,601996,丰林集团,11.56亿,5395万,3.17
2177,300252,金信诺,15.32亿,1.39亿,17.94
2178,002533,金杯电工,32.36亿,1.46亿,7.42
2179,002589,瑞康医药,97.50亿,2.36亿,8.16
2180,300164,通源石油,6.36亿,-4644万,-3.19
2181,002369,卓翼科技,37.79亿,-5423万,-3.96
2182,002336,人人乐,112亿,-4.75亿,-19.11
2183,002474,榕基软件,6.24亿,1583万,1.16
2184,601933,永辉超市,421亿,6.05亿,5.65
2185,002428,云南锗业,4.02亿,6107万,3.89
2186,002557,洽洽食品,33.11亿,3.64亿,13.13
2187,002604,*ST龙力,7.76亿,4931万,2.64
2188,002471,中超控股,51.65亿,1.11亿,6.63
2189,002430,杭氧股份,59.40亿,1.44亿,4.00
2190,002353,杰瑞股份,28.27亿,1.45亿,1.85
2191,002510,天汽模,18.05亿,1.64亿,9.50
2192,002613,北玻股份,9.04亿,2317万,1.56
2193,002480,新筑股份,10.54亿,-1.58亿,-6.61
2194,002368,太极股份,48.29亿,2.02亿,9.57
2195,002422,科伦药业,77.63亿,6.45亿,5.91
2196,002292,奥飞娱乐,25.89亿,4.89亿,17.46
2197,300233,金城医药,11.79亿,1.71亿,14.19
2198,002601,龙蟒佰利,26.60亿,1.11亿,4.85
2199,002284,亚太股份,30.59亿,1.42亿,5.62
2200,002299,圣农发展,69.40亿,-3.88亿,-6.80
2201,601186,中国铁建,6005亿,126亿,12.41
2202,002436,兴森科技,21.19亿,1.40亿,6.86
2203,601238,广汽集团,294亿,42.32亿,11.43
2204,601139,深圳燃气,79.67亿,6.60亿,10.15
2205,002173,创新医疗,1.37亿,-6534万,-14.65
2206,002279,久其软件,7.17亿,1.35亿,10.19
2207,601390,中国中铁,6241亿,123亿,10.94
2208,002132,恒星科技,17.36亿,3949万,2.46
2209,002133,广宇集团,17.20亿,-6440万,-2.30
2210,601872,招商轮船,61.57亿,11.54亿,10.01
2211,002114,罗平锌电,9.39亿,1773万,2.20
2212,002520,日发精机,7.68亿,3958万,5.86
2213,601058,赛轮金宇,97.69亿,1.93亿,4.49
2214,002084,海鸥住工,17.15亿,4614万,5.22
2215,002461,珠江啤酒,35.17亿,8316万,2.48
2216,002396,星网锐捷,45.17亿,2.62亿,11.26
2217,002184,海得控制,17.42亿,7786万,9.85
2218,002077,大港股份,10.78亿,-1843万,-1.23
2219,601699,潞安环能,112亿,1.03亿,0.57
2220,002140,东华科技,36.33亿,1.79亿,9.38
2221,002320,海峡股份,6.83亿,1.17亿,5.82
2222,601158,重庆水务,44.88亿,15.52亿,11.65
2223,601111,中国国航,1089亿,67.74亿,11.84
2224,601107,四川成渝,96.08亿,9.96亿,8.20
2225,601126,四方股份,33.06亿,3.44亿,9.69
2226,002060,粤水电,66.86亿,1.07亿,4.21
2227,002302,西部建设,103亿,3.47亿,8.98
2228,601857,中国石油,1.73万亿,357亿,3.00
2229,601005,重庆钢铁,83.50亿,-59.87亿,-85.76
2230,000510,金路集团,16.20亿,1406万,1.90
2231,600887,伊利股份,604亿,46.32亿,23.87
2232,600876,洛阳玻璃,6.62亿,-1.85亿,-29.58
2233,600866,星湖科技,7.30亿,-4.22亿,-33.53
2234,600865,百大集团,11.03亿,1.41亿,9.99
2235,000623,吉林敖东,23.35亿,25.94亿,17.33
2236,000613,大东海A,1589万,-748万,-9.27
2237,000735,罗牛山,7.30亿,6083万,3.57
2238,000719,中原传媒,71.39亿,7.03亿,12.50
2239,000718,苏宁环球,73.75亿,8.99亿,17.15
2240,000547,航天发展,13.47亿,2.16亿,7.52
2241,000875,吉电股份,43.02亿,1.18亿,3.10
2242,000858,五粮液,217亿,61.76亿,14.93
2243,600739,辽宁成大,91.40亿,5.15亿,3.19
2244,600718,东软集团,77.52亿,3.86亿,6.93
2245,002030,达安基因,14.74亿,1.01亿,10.09
2246,002024,苏宁易购,1355亿,8.73亿,2.87
2247,002019,亿帆医药,24.35亿,3.61亿,13.29
2248,600715,文投控股,7.67亿,1.38亿,10.49
2249,600122,宏图高科,187亿,4.22亿,5.38
2250,600115,东方航空,938亿,45.41亿,14.73
2251,600790,轻纺城,7.91亿,2.95亿,9.41
2252,600780,通宝能源,56.73亿,3.70亿,8.07
2253,600833,第一医药,14.91亿,4117万,5.80
2254,600353,旭光股份,8.35亿,4855万,4.87
2255,600350,山东高速,69.74亿,26.96亿,12.22
2256,600329,中新药业,70.81亿,4.51亿,13.55
2257,600308,华泰股份,94.17亿,6457万,1.02
2258,000422,*ST宜化,183亿,3540万,0.58
2259,600684,珠江实业,33.29亿,2.87亿,13.14
2260,600682,南京新百,159亿,3.67亿,19.02
2261,000969,安泰科技,37.59亿,8759万,2.78
2262,600303,曙光股份,44.32亿,1.03亿,4.47
2263,600035,楚天高速,12.31亿,4.30亿,11.07
2264,600452,涪陵电力,12.50亿,1.86亿,30.85
2265,600493,凤竹纺织,7.20亿,1300万,2.04
2266,600658,电子城,18.12亿,5.24亿,16.37
2267,600652,游久游戏,14.20亿,7462万,3.68
2268,600639,浦东金桥,15.00亿,4.72亿,6.35
2269,600634,*ST富控,18.41亿,1.22亿,5.04
2270,600630,龙头股份,42.63亿,8092万,4.86
2271,600266,北京城建,91.78亿,14.29亿,8.15
2272,600545,卓郎智能,43.80亿,3119万,20.97
2273,600081,东风科技,48.25亿,1.53亿,14.74
2274,600061,国投资本,178亿,45.23亿,20.51
2275,600016,民生银行,1544亿,461亿,16.98
2276,000404,华意压缩,68.56亿,2.18亿,10.16
2277,601866,中远海发,366亿,-1.99亿,-0.45
2278,000157,中联重科,208亿,8347万,0.21
2279,000151,中成股份,12.12亿,1.35亿,13.43
2280,000090,天健集团,63.18亿,3.93亿,9.92
2281,000089,深圳机场,29.53亿,5.22亿,5.65
2282,002037,久联发展,31.65亿,8120万,4.15
2283,600546,山煤国际,396亿,-23.80亿,-47.96
2284,600611,大众交通,23.99亿,5.12亿,6.88
2285,600600,青岛啤酒,276亿,17.13亿,10.76
2286,000590,启迪古汉,2.95亿,2237万,11.48
2287,600439,瑞贝卡,19.45亿,1.41亿,6.11
2288,600396,金山股份,71.54亿,2.59亿,8.98
2289,600567,山鹰纸业,97.87亿,2.09亿,3.46
2290,600557,康缘药业,28.20亿,3.62亿,13.65
2291,600552,凯盛科技,11.30亿,1.11亿,6.17
2292,000958,东方能源,25.60亿,4.45亿,25.21
2293,000928,中钢国际,97.69亿,4.72亿,17.78
2294,600366,宁波韵升,14.36亿,3.41亿,10.65
2295,000893,*ST东凌,112亿,4266万,2.68
2296,600190,锦州港,18.06亿,1.29亿,2.20
2297,600183,生益科技,76.10亿,5.44亿,12.31
2298,000021,深科技,154亿,1.81亿,3.57
2299,000011,深物业A,10.77亿,1.57亿,7.59
2300,601398,工商银行,6976亿,2771亿,17.10
2301,601818,光大银行,932亿,295亿,15.50
2302,000792,盐湖股份,109亿,5.59亿,3.13
2303,600536,中国软件,36.30亿,5909万,3.05
2304,600535,天士力,132亿,14.79亿,22.82
2305,600528,中铁工业,578亿,1.68亿,6.81
2306,000582,北部湾港,30.55亿,3.94亿,7.28
2307,000791,甘肃电投,18.80亿,2483万,0.68
2308,600819,耀皮玻璃,27.48亿,-3.64亿,-12.19
2309,600817,ST宏盛,1204万,-1342万,-13.22
2310,601688,华泰证券,263亿,107亿,17.09
2311,601901,方正证券,109亿,40.64亿,12.41
2312,600917,重庆燃气,59.26亿,3.75亿,11.13
2313,601375,中原证券,40.04亿,14.06亿,20.54
2314,601881,中国银河,263亿,98.36亿,21.33
2315,601128,常熟银行,34.92亿,9.66亿,12.79
2316,603239,浙江仙通,4.24亿,8773万,31.09
2317,300515,三德科技,2.25亿,4217万,19.52
2318,603019,中科曙光,36.62亿,1.77亿,14.09
2319,300545,联得装备,2.50亿,5132万,25.94
2320,300503,昊志机电,2.21亿,4345万,10.04
2321,002812,创新股份,11.31亿,1.50亿,19.42
2322,603029,天鹅股份,3.79亿,3992万,8.26
2323,002803,吉宏股份,5.22亿,3738万,14.60
2324,002777,久远银海,4.50亿,5722万,25.74
2325,300442,普丽盛,5.41亿,5007万,6.22
2326,300528,幸福蓝海,14.37亿,1.07亿,8.69
2327,603020,爱普股份,18.31亿,1.78亿,11.82
2328,002820,桂发祥,4.57亿,9404万,24.02
2329,300516,久之洋,3.86亿,1.20亿,33.82
2330,002809,红墙股份,4.49亿,8258万,21.38
2331,300547,川环科技,4.42亿,6517万,24.56
2332,601968,宝钢包装,33.00亿,8735万,5.12
2333,002763,汇洁股份,18.88亿,1.66亿,15.02
2334,300479,神思电子,3.49亿,4942万,16.60
2335,300469,信息发展,4.38亿,3824万,15.27
2336,300440,运达科技,4.60亿,1.28亿,13.60
2337,603901,永创智能,9.00亿,7620万,11.97
2338,002733,雄韬股份,24.18亿,1.32亿,11.39
2339,300448,浩云科技,4.66亿,6588万,14.44
2340,002786,银宝山新,24.02亿,7610万,12.19
2341,601021,春秋航空,80.94亿,13.28亿,23.01
2342,300467,迅游科技,1.72亿,5936万,20.67
2343,603698,航天工程,15.50亿,2.96亿,14.45
2344,600958,东方证券,154亿,73.25亿,25.11
2345,603788,宁波高发,6.68亿,1.12亿,17.40
2346,002739,万达电影,80.01亿,11.86亿,26.24
2347,002798,帝欧家居,3.87亿,5342万,14.76
2348,000333,美的集团,1393亿,127亿,29.06
2349,603993,洛阳钼业,41.97亿,7.61亿,4.77
2350,300353,东土科技,4.03亿,6024万,12.05
2351,300379,东方通,2.37亿,7069万,8.74
2352,300399,京天利,1.85亿,3400万,7.83
2353,300340,科恒股份,3.91亿,-7433万,-8.93
2354,300298,三诺生物,6.46亿,1.44亿,12.42
2355,002634,棒杰股份,3.44亿,3623万,5.13
2356,002497,雅化集团,13.43亿,1.19亿,5.42
2357,300035,中科电气,1.67亿,1533万,1.82
2358,002465,海格通信,38.07亿,5.80亿,10.57
2359,300062,中能电气,7.31亿,2036万,2.66
2360,601919,中远海控,650亿,4.69亿,1.64
2361,000016,深康佳A,184亿,-12.57亿,-36.30
2362,000705,浙江震元,21.65亿,3354万,2.70
2363,600804,鹏博士,79.26亿,7.17亿,14.04
2364,600561,江西长运,24.56亿,7714万,5.11
2365,600456,宝钛股份,21.42亿,-1.87亿,-5.32
2366,000045,深纺织A,12.27亿,850万,0.39
2367,002106,莱宝高科,24.24亿,-5.98亿,-15.93
2368,002612,朗姿股份,11.44亿,7446万,3.25
2369,002616,长青集团,16.01亿,1.10亿,6.66
2370,002680,长生生物,7.96亿,2.93亿,25.43
2371,300226,上海钢联,214亿,-2.50亿,-99.22
2372,300210,森远股份,4.04亿,8971万,9.90
2373,300198,纳川股份,13.08亿,2676万,2.38
2374,300190,维尔利,9.61亿,1.21亿,7.88
2375,002541,鸿路钢构,31.93亿,1.77亿,7.25
2376,300194,福安药业,7.08亿,6490万,3.33
2377,002494,华斯股份,5.67亿,1807万,1.29
2378,002527,新时达,15.07亿,1.90亿,9.06
2379,002464,众应互联,5.61亿,3235万,4.19
2380,002484,江海股份,10.91亿,1.29亿,7.95
2381,002385,大北农,161亿,7.06亿,10.84
2382,002410,广联达,15.39亿,2.42亿,8.83
2383,002629,仁智股份,2.45亿,-9822万,-14.02
2384,002354,天神娱乐,9.41亿,3.62亿,32.13
2385,002492,恒基达鑫,1.53亿,3254万,3.18
2386,601636,旗滨集团,51.69亿,1.71亿,3.33
2387,300283,温州宏丰,6.28亿,422万,0.73
2388,300003,乐普医疗,27.69亿,5.21亿,15.62
2389,002365,永安药业,5.56亿,1761万,1.58
2390,300290,荣科科技,5.42亿,5064万,7.86
2391,002367,康力电梯,32.70亿,4.89亿,22.70
2392,300222,科大智能,8.58亿,1.37亿,10.07
2393,002561,徐家汇,19.96亿,2.53亿,13.39
2394,603002,宏昌电子,9.51亿,6222万,6.50
2395,300120,经纬电材,5.07亿,669万,1.12
2396,002238,天威视讯,17.89亿,2.72亿,11.42
2397,601766,中国中车,2419亿,118亿,12.47
2398,300229,拓尔思,3.88亿,1.21亿,8.28
2399,601992,金隅集团,409亿,20.17亿,6.24
2400,002158,汉钟精机,8.89亿,1.57亿,11.69
2401,002250,联化科技,40.08亿,6.38亿,16.61
2402,002128,露天煤业,55.87亿,5.34亿,6.19
2403,002202,金风科技,301亿,28.49亿,18.13
2404,002182,云海金属,31.13亿,3014万,3.31
2405,601333,广深铁路,157亿,10.71亿,3.96
2406,002332,仙琚制药,24.80亿,1.07亿,7.70
2407,300077,国民技术,5.61亿,8601万,3.12
2408,000529,广弘控股,19.28亿,7511万,6.77
2409,000528,柳工,66.56亿,2131万,0.24
2410,000521,美菱电器,108亿,2710万,0.77
2411,600885,宏发股份,42.48亿,4.72亿,16.64
2412,600874,创业环保,19.34亿,3.31亿,7.73
2413,000656,金科股份,194亿,12.67亿,10.26
2414,600858,银座股份,146亿,1.04亿,3.50
2415,601336,新华保险,1585亿,86.01亿,16.20
2416,601601,中国太保,2472亿,177亿,14.20
2417,000698,沈阳化工,96.64亿,1.88亿,4.95
2418,600837,海通证券,381亿,158亿,17.56
2419,000555,神州信息,67.13亿,3.51亿,11.34
2420,000541,佛山照明,28.77亿,5341万,1.27
2421,000885,同力水泥,32.32亿,3609万,6.29
2422,000880,潍柴重机,24.35亿,2993万,2.36
2423,600741,华域汽车,1055亿,52.33亿,18.34
2424,002032,苏泊尔,109亿,8.89亿,21.90
2425,600135,乐凯胶片,11.83亿,3665万,2.72
2426,600096,云天化,503亿,1.01亿,3.53
2427,000759,中百集团,164亿,561万,0.19
2428,600805,悦达投资,17.64亿,1.30亿,2.06
2429,600796,钱江生化,4.74亿,2654万,4.75
2430,600775,南京熊猫,36.13亿,1.44亿,4.46
2431,002672,东江环保,24.03亿,3.33亿,12.78
2432,600754,锦江股份,55.63亿,6.38亿,7.55
2433,600753,东方银星,1313万,3861万,32.00
2434,600343,航天动力,15.03亿,4988万,2.27
2435,000978,桂林旅游,5.00亿,2989万,2.17
2436,600301,ST南化,6394万,-4184万,-
2437,600995,文山电力,19.54亿,1.03亿,7.24
2438,600483,福能股份,71.58亿,10.63亿,17.16
2439,600657,信达地产,81.36亿,8.60亿,10.60
2440,600299,安迪苏,152亿,15.29亿,17.60
2441,600283,钱江水利,8.04亿,4125万,2.56
2442,600259,广晟有色,34.28亿,-2.74亿,-40.03
2443,600252,中恒集团,13.43亿,5.20亿,8.97
2444,600068,葛洲坝,823亿,26.83亿,13.82
2445,600064,南京高科,38.82亿,8.48亿,9.83
2446,002043,兔宝宝,16.47亿,9749万,11.52
2447,600406,国电南瑞,97.12亿,13.00亿,14.03
2448,600618,氯碱化工,61.71亿,9562万,4.31
2449,600609,金杯汽车,46.38亿,3575万,13.99
2450,600435,北方导航,18.49亿,3858万,1.90
2451,000821,京山轻机,10.27亿,5059万,3.47
2452,600458,时代新材,108亿,2.56亿,8.49
2453,600426,华鲁恒升,86.51亿,9.05亿,12.98
2454,600419,天润乳业,5.89亿,5086万,11.70
2455,600416,湘电股份,95.00亿,6348万,1.79
2456,600415,小商品城,56.98亿,6.88亿,7.57
2457,000959,首钢股份,363亿,-11.32亿,-4.82
2458,000951,中国重汽,194亿,2.79亿,6.21
2459,000921,海信科龙,235亿,5.80亿,15.49
2460,000920,南方汇通,9.05亿,8411万,9.07
2461,000897,津滨发展,7.40亿,-1.87亿,-13.99
2462,000029,深深房A,21.63亿,3.01亿,13.21
2463,000014,沙河股份,4.13亿,5296万,7.68
2464,600163,中闽能源,6.79亿,578万,0.44
2465,600159,大龙地产,6.69亿,5963万,2.79
2466,601939,建设银行,6052亿,2281亿,17.27
2467,000584,哈工智能,10.75亿,2625万,1.37
2468,000761,本钢板材,293亿,-32.94亿,-24.11
2469,600808,马钢股份,451亿,-48.04亿,-23.01
2470,601788,光大证券,166亿,76.47亿,23.67
2471,000166,申万宏源,305亿,122亿,27.41
2472,601200,上海环境,20.09亿,3.41亿,8.00
2473,300640,德艺文创,3.37亿,3188万,34.12
2474,002826,易明医药,3.47亿,5003万,24.51
2475,300604,长川科技,1.02亿,2491万,18.63
2476,600908,无锡银行,23.97亿,8.33亿,12.30
2477,603968,醋化股份,12.42亿,1.04亿,12.34
2478,603098,森特股份,10.72亿,1.73亿,19.63
2479,603299,井神股份,20.47亿,6182万,3.75
2480,300474,景嘉微,2.40亿,8895万,25.45
2481,603838,四通股份,4.65亿,5469万,11.22
2482,300431,暴风集团,6.52亿,1.73亿,33.84
2483,002823,凯中精密,8.80亿,9125万,22.43
2484,603222,济民制药,4.49亿,5175万,7.80
2485,603018,中设集团,13.97亿,1.60亿,9.56
2486,002821,凯莱英,8.31亿,1.54亿,18.62
2487,603618,杭电股份,31.14亿,1.35亿,9.93
2488,603898,好莱客,10.82亿,1.62亿,20.17
2489,603868,飞科电器,27.83亿,5.02亿,55.23
2490,601811,新华文轩,57.33亿,6.47亿,9.83
2491,002818,富森美,10.41亿,4.53亿,21.80
2492,603866,桃李面包,25.63亿,3.47亿,30.33
2493,603011,合锻智能,4.82亿,2707万,4.69
2494,603030,全筑股份,21.85亿,8253万,11.35
2495,300475,聚隆科技,3.85亿,1.05亿,12.93
2496,002734,利民股份,8.35亿,6744万,9.23
2497,603006,联明股份,6.84亿,9773万,14.02
2498,300320,海达股份,8.29亿,6576万,8.90
2499,300313,天山生物,2.47亿,-3566万,-9.54
2500,002669,康达新材,7.27亿,1.13亿,16.79
2501,002608,江苏国信,154亿,-25.10亿,-20.49
2502,000338,潍柴动力,742亿,14.12亿,4.38
2503,000034,神州数码,4.58亿,2136万,12.12
2504,000726,鲁泰A,61.73亿,7.12亿,10.66
2505,600340,华夏幸福,383亿,48.01亿,42.07
2506,600469,风神股份,81.75亿,1.49亿,6.35
2507,300259,新天科技,3.80亿,7950万,9.64
2508,300327,中颖电子,4.11亿,4978万,8.39
2509,300176,鸿特科技,14.33亿,3827万,6.57
2510,300174,元力股份,5.88亿,3088万,5.73
2511,002606,大连电瓷,6.09亿,3693万,4.91
2512,002508,老板电器,45.43亿,8.30亿,29.10
2513,002457,青龙管业,8.19亿,4855万,2.76
2514,300078,思创医惠,8.53亿,1.41亿,11.58
2515,601018,宁波港,167亿,26.42亿,8.17
2516,002595,豪迈科技,23.09亿,6.44亿,23.57
2517,300030,阳普医疗,5.45亿,3984万,5.09
2518,603333,明星电缆,6.29亿,330万,0.22
2519,300041,回天新材,9.75亿,8385万,7.07
2520,300008,天海防务,11.97亿,5554万,5.38
2521,300009,安科生物,6.36亿,1.36亿,17.14
2522,601618,中国中冶,2173亿,48.02亿,9.46
2523,002402,和而泰,11.11亿,7495万,7.81
2524,300127,银河磁体,3.82亿,9292万,9.13
2525,002148,北纬科技,1.94亿,-1910万,-0.93
2526,002162,悦心健康,6.84亿,1443万,1.78
2527,601800,中国交建,4044亿,157亿,11.88
2528,002108,沧州明珠,21.75亿,2.15亿,12.68
2529,601007,金陵饭店,7.59亿,5310万,3.74
2530,002463,沪电股份,33.77亿,554万,0.17
2531,002058,威尔泰,9796万,-1113万,-5.88
2532,601116,三江购物,43.57亿,6710万,4.24
2533,600871,*ST油服,603亿,2448万,0.10
2534,000600,建投能源,96.26亿,20.44亿,20.85
2535,000598,兴蓉环境,30.62亿,8.25亿,10.54
2536,600018,上港集团,295亿,65.62亿,11.53
2537,000878,云南铜业,567亿,2595万,0.48
2538,600748,上实发展,66.19亿,5.20亿,11.64
2539,600724,宁波富达,27.46亿,-11.58亿,-37.54
2540,600803,新奥股份,56.59亿,8.06亿,17.82
2541,000997,新大陆,30.45亿,3.35亿,17.11
2542,000988,华工科技,26.20亿,1.51亿,5.23
2543,600992,贵绳股份,14.98亿,1836万,1.37
2544,600249,两面针,13.53亿,-1.73亿,-7.53
2545,600636,三爱富,35.71亿,-3.11亿,-14.09
2546,600079,人福医药,101亿,6.54亿,9.42
2547,600026,中远海能,176亿,11.54亿,3.89
2548,600008,首创股份,70.61亿,5.36亿,6.86
2549,002039,黔源电力,27.00亿,3.59亿,17.87
2550,600027,华电国际,710亿,76.94亿,21.00
2551,601328,交通银行,1938亿,665亿,13.46
2552,601288,农业银行,5362亿,1806亿,16.79
2553,002594,比亚迪,800亿,28.23亿,10.22
2554,600604,市北高新,9.91亿,1.32亿,5.24
2555,600582,天地科技,143亿,12.27亿,9.69
2556,000833,贵糖股份,17.35亿,1.35亿,6.27
2557,000816,*ST慧业,18.77亿,2741万,0.82
2558,600999,招商证券,253亿,109亿,23.95
2559,000965,天保基建,13.06亿,1.87亿,4.32
2560,600221,海航控股,352亿,30.03亿,10.00
2561,600196,复星医药,126亿,24.60亿,14.21
2562,600320,振华重工,233亿,2.12亿,1.41
2563,000799,酒鬼酒,6.01亿,8857万,5.17
2564,000762,西藏矿业,9.11亿,3102万,1.90
2565,603322,超讯通信,6.94亿,4264万,19.70
2566,300539,横河模具,3.73亿,2655万,13.68
2567,603036,如通股份,2.45亿,6289万,11.06
2568,002828,贝肯能源,7.30亿,6522万,14.23
2569,603108,润达医疗,16.29亿,9176万,12.59
2570,300443,金雷风电,6.61亿,1.45亿,20.29
2571,300455,康拓红外,2.52亿,6130万,12.84
2572,600909,华安证券,38.16亿,18.65亿,32.18
2573,601579,会稽山,9.15亿,1.14亿,7.74
2574,300373,扬杰科技,8.34亿,1.38亿,17.68
2575,300378,鼎捷软件,10.20亿,1166万,1.03
2576,603099,长白山,3.19亿,1.01亿,12.32
2577,601038,一拖股份,96.55亿,1.35亿,2.92
2578,300338,开元股份,2.82亿,379万,0.50
2579,300241,瑞丰光电,9.21亿,3320万,5.14
2580,002246,北化股份,15.05亿,5486万,5.36
2581,000898,鞍钢股份,528亿,-45.93亿,-10.06
2582,000429,粤高速A,26.58亿,6.96亿,12.38
2583,600400,红豆股份,26.70亿,8154万,4.55
2584,002502,骅威文化,5.91亿,1.20亿,6.50
2585,002427,*ST尤夫,20.05亿,1.00亿,6.28
2586,300092,科新机电,2.35亿,-4099万,-8.35
2587,002485,希努尔,10.13亿,2259万,1.15
2588,002398,建研集团,13.45亿,2.02亿,10.59
2589,002321,华英农业,18.57亿,1748万,1.19
2590,300044,赛为智能,6.65亿,7746万,11.26
2591,300037,新宙邦,9.34亿,1.28亿,7.56
2592,002652,扬子新材,14.51亿,4121万,6.47
2593,300215,电科院,4.17亿,2621万,1.99
2594,601717,郑煤机,45.11亿,4220万,0.45
2595,300103,达刚路机,2.27亿,3765万,4.59
2596,002285,世联行,47.11亿,5.09亿,17.67
2597,601233,桐昆股份,218亿,1.15亿,1.67
2598,002342,巨力索具,13.34亿,2713万,1.13
2599,002137,麦达数字,4.18亿,1817万,3.37
2600,002138,顺络电子,13.19亿,2.63亿,11.64
2601,002090,金智科技,12.41亿,1.30亿,16.81
2602,600017,日照港,43.78亿,3.08亿,3.00
2603,002208,合肥城建,18.81亿,9152万,6.02
2604,002075,沙钢股份,73.57亿,-8062万,-3.43
2605,002119,康强电子,10.21亿,-5728万,-8.41
2606,002265,西仪股份,4.60亿,-3118万,-6.24
2607,002206,海利得,21.21亿,1.95亿,9.52
2608,002185,华天科技,38.74亿,3.19亿,11.76
2609,002186,全聚德,18.53亿,1.31亿,9.85
2610,300026,红日药业,33.48亿,5.35亿,20.37
2611,000525,红太阳,45.57亿,1.82亿,4.68
2612,000498,山东路桥,74.19亿,3.77亿,13.27
2613,000637,茂化实华,30.67亿,8941万,10.69
2614,000631,顺发恒业,34.74亿,3.27亿,9.02
2615,000595,宝塔实业,2.62亿,-1.37亿,-26.42
2616,600857,宁波中百,10.78亿,4309万,7.27
2617,600855,航天长峰,8.79亿,2927万,3.47
2618,000750,国海证券,49.59亿,17.93亿,18.89
2619,000731,四川美丰,39.28亿,5544万,2.06
2620,000707,*ST双环,38.83亿,1182万,0.82
2621,000552,靖远煤电,26.47亿,1.80亿,5.76
2622,000551,创元科技,21.50亿,2411万,1.83
2623,600716,凤凰股份,10.64亿,-7478万,-3.65
2624,002012,凯恩股份,8.93亿,1930万,1.65
2625,002007,华兰生物,14.72亿,5.89亿,16.72
2626,600696,ST岩石,2105万,-1.02亿,-18.82
2627,600692,亚通股份,5.23亿,4122万,7.28
2628,600085,同仁堂,109亿,8.75亿,13.32
2629,600798,宁波海运,10.47亿,1605万,0.67
2630,600768,宁波富邦,8.15亿,-5277万,-72.83
2631,600307,酒钢宏兴,548亿,-73.64亿,-57.81
2632,600963,岳阳林纸,59.29亿,-3.90亿,-7.29
2633,600676,交运股份,82.11亿,3.42亿,9.52
2634,600246,万通地产,26.19亿,-6.12亿,-18.98
2635,600476,湘邮科技,2.03亿,-3953万,-18.74
2636,600066,宇通客车,312亿,35.35亿,30.19
2637,600056,中国医药,206亿,6.14亿,11.90
2638,000413,东旭光电,46.50亿,13.26亿,13.66
2639,000402,金融街,156亿,22.53亿,9.03
2640,002036,联创电子,14.23亿,1.63亿,17.51
2641,600547,山东黄金,389亿,6.46亿,6.16
